Country/Region,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Estonia,MtCO2e,0.82,0.84,0.58,0.55,0.58,0.54,0.67,0.64,0.57,0.48,0.50,0.54,0.46,0.51,0.51,0.50,0.44,0.40,0.40,0.35,0.36,0.41,0.42,0.42,0.44,0.44,0.45,0.43,0.43
Jamaica,MtCO2e,0.29,0.20,0.26,0.31,0.31,0.34,0.35,0.34,0.35,0.35,0.35,0.35,0.24,0.25,0.31,0.35,0.40,0.39,0.30,0.27,0.27,0.29,0.31,0.27,0.24,0.29,0.33,0.35,0.37
Haiti,MtCO2e,0.08,0.07,0.05,0.06,0.03,0.10,0.10,0.10,0.11,0.16,0.32,0.28,0.22,0.29,0.24,0.25,0.26,0.23,0.24,0.21,0.21,0.21,0.19,0.33,0.17,0.27,0.27,0.27,0.27
Gabon,MtCO2e,0.12,0.13,0.13,0.13,0.17,0.17,0.18,0.18,0.17,0.17,0.15,0.15,0.17,0.16,0.16,0.17,0.17,0.19,0.19,0.20,0.27,0.29,0.31,0.33,0.32,0.30,0.32,0.21,0.21
Equatorial Guinea,MtCO2e,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.08,0.05,0.10,0.10,0.11,0.13,0.15,0.17,0.18,0.18,0.18,0.19,0.19,0.21,0.21,0.22,0.23,0.22,0.21
Lesotho,MtCO2e,0.09,0.09,0.09,0.10,0.10,0.10,0.10,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.13,0.10,0.11,0.10,0.10,0.13,0.12,0.12,0.11,0.11,0.10,0.10,0.11,0.14,0.14
Benin,MtCO2e,0.04,0.03,0.04,0.03,0.04,0.04,0.23,0.26,0.27,0.29,0.30,0.53,0.62,0.70,0.82,0.92,1.04,1.07,1.11,1.14,1.18,0.88,0.59,0.28,0.20,0.10,0.11,0.10,0.13
North Korea,MtCO2e,0.54,0.46,0.37,0.33,0.23,0.27,0.23,0.13,0.12,0.09,0.09,0.13,0.13,0.12,0.12,0.10,0.08,0.09,0.10,0.11,0.12,0.12,0.12,0.13,0.12,0.12,0.12,0.12,0.12
Fiji,MtCO2e,0.07,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.06,0.05,0.06,0.07,0.04,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.08,0.12,0.11,0.12
Brunei,MtCO2e,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.08,0.11,0.11,0.11,0.10,0.10,0.10,0.09,0.09,0.09,0.09,0.09,0.12
